COLOR,COMPKEY,FEEDERDIAM,FEEDERLEN,INSTDATE,MFGKEY,OUTLSZ1,OUTLSZ2,OUTLSZ3,PRESZONE,UNITTYPE,LONGKEY,PLUGGED,NONSCHE,FZONENUM,DECLREQD,HYMARKER,Letters,FLSHFRE_DAYS
BLUE,11793.0,0.0,2.96,2008-09-02 08:23:00,1022,63.0,63.0,0.0,3,HYBLWF,N,N,N,FZ-W01,N,y,S,180
BLUE,5613.0,0.0,1.2,2007-06-11 23:00:00,1012,63.0,63.0,0.0,6,HYBLWF,N,N,N,FZ-C01,N,Y,B,365
BLUE,538829.0,150.0,3.1,2005-02-11,1022,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-V05,N,N,C,365
BLUE,549465.0,150.0,3.5,2001-11-09,1012,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W04,N,Y,S,365
GREEN,20488.0,0.0,1.61,2008-12-11 08:56:00,1022,63.0,63.0,0.0,2,HYBLWF,N,N,N,FZ-W01,N,y,S,365
BLUE,20548.0,0.0,1.22,2008-11-03 09:15:00,1012,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W04,N,N,S,1
BLUE,18799.0,0.0,1.18,1990-11-01,1022,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W04,N,N,S,180
BLUE,6771.0,0.0,1.0,2008-11-14 08:27:00,1022,63.0,63.0,0.0,6,HYBLWF,N,N,N,FZ-C02,Y,N,B,365
BLUE,458293.0,0.0,4.5,2001-01-08 23:00:00,1022,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W04,N,y,S,365
BLUE,21358.0,0.0,4.18,2008-12-18 16:33:00,1022,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W01,Y,y,S,180
BLUE,549004.0,150.0,3.6,2001-11-09,1012,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W03,N,Y,S,365
,9157.0,150.0,5.0,1981-11-19,1012,63.0,63.0,0.0,PG8,HYBLWF,N,N,N,FZ-V03,Y,Y,C,90
GREEN,10852.0,0.0,13.2,2008-09-04 10:06:00,1022,63.0,150.0,63.0,5,HYBLWF,N,N,N,FZ-W03,N,y,S,180
BLUE,658400.0,150.0,1.0,2003-10-28,1881,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W02,N,Y,S,180
BLUE,6987.0,0.0,1.3,2008-09-22 09:45:00,1022,63.0,63.0,0.0,6,HYBLWF,N,N,N,FZ-C01,N,y,B,365
BLUE,1771.0,0.0,2.8,2008-09-05 08:37:00,1022,63.0,150.0,63.0,5,HYBLWF,N,N,N,FZ-C03,Y,Y,B,365
BLUE,482722.0,150.0,3.6,2000-01-01,1022,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W03,N,N,S,365
BLUE,551389.0,150.0,3.474,2000-07-01,1022,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-C03,N,Y,B,365
BLUE,6988.0,0.0,1.2,2008-09-22 09:45:00,1022,63.0,63.0,0.0,6,HYBLWF,N,N,N,FZ-C01,N,y,B,365
BLUE,656837.0,150.0,1.8,2000-09-01,1001,63.0,150.0,63.0,5,HYBLWF,N,N,Y,FZ-C03,Y,N,B,7
BLUE,10456.0,150.0,4.1,1989-01-01,1022,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-V05,N,N,C,365
BLUE,10387.0,150.0,4.0,1986-12-19,1022,63.0,63.0,0.0,6,HYBLWF,N,N,N,FZ-V05,N,N,C,365
GREEN,10252.0,150.0,4.2,1992-11-19,1012,63.0,63.0,0.0,6,HYBLWF,N,N,N,FZ-V05,N,N,C,365
BLUE,9319.0,150.0,4.3,1995-11-19,1012,63.0,63.0,0.0,6,HYBLWF,N,N,N,FZ-V05,N,N,C,365
BLUE,528146.0,150.0,3.3,1999-08-19,1001,63.0,150.0,63.0,6,HYBLWF,N,Y,N,FZ-V05,N,N,C,365
BLUE,528154.0,150.0,3.3,1999-08-19,1001,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-V05,N,N,C,365
BLUE,482727.0,150.0,0.6,1998-02-19,1881,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W03,N,N,S,90
BLUE,482752.0,0.0,6.0,1999-02-01,1001,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W04,N,N,S,7
BLUE,482754.0,0.0,1.26,1999-06-01,1001,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W01,N,N,S,180
GREEN,482767.0,0.0,1.43,1999-01-01,1001,63.0,150.0,63.0,2,HYBLWF,N,N,N,FZ-W02,N,N,S,90
GREEN,537888.0,150.0,1.7,2000-11-01,1881,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W04,N,N,S,180
GREEN,537902.0,150.0,1.6,2000-11-01,1881,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W04,N,N,S,180
BLUE,537995.0,150.0,7.0,2000-08-01,1022,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W04,N,N,S,7
BLUE,482706.0,150.0,3.8,1998-07-09,1022,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W03,N,N,S,90
BLUE,544559.0,150.0,5.276,2000-04-01,1881,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-C02,Y,N,B,365
BLUE,544581.0,150.0,2.8,2000-04-01,1012,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-C02,Y,N,B,365
BLUE,544659.0,150.0,3.5,2000-04-01,1117,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W03,N,Y,S,365
BLUE,544738.0,150.0,5.089,2002-10-01,1001,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-C02,N,N,B,365
BLUE,6983.0,0.0,1.2,1985-01-31,1022,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-C03,N,N,B,365
BLUE,12448.0,0.0,4.78,2008-12-22 10:33:00,1881,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W01,N,N,S,180
BLUE,12479.0,0.0,1.99,2007-09-11 07:57:00,1022,63.0,63.0,0.0,1,HYBLWF,N,N,N,FZ-W01,Y,N,S,180
BLUE,538032.0,150.0,1.2,1999-10-01,1001,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W03,N,Y,S,60
BLUE,538075.0,150.0,1.5,2002-02-01,1001,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W04,N,N,S,7
GREEN,538111.0,150.0,2.82,2001-04-01,1881,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W03,N,Y,S,365
BLUE,538121.0,150.0,3.63,2000-07-01,1117,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W03,N,Y,S,365
BLUE,538848.0,150.0,3.1,2002-07-01,1012,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-V05,N,N,C,365
BLUE,538863.0,150.0,4.1,1999-01-01,1012,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-V05,N,N,C,365
BLUE,538865.0,150.0,0.9,2004-03-01,1012,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-V05,N,y,C,365
BLUE,538875.0,150.0,2.4,2008-08-08 12:14:00,1022,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-V05,N,N,C,180
,538879.0,150.0,1.2,2008-10-22 08:30:00,1012,63.0,150.0,63.0,PG8,HYBLWF,N,N,N,FZ-V02,Y,N,C,180
BLUE,15615.0,0.0,1.07,2008-12-01 10:09:00,1012,63.0,150.0,63.0,2,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,16457.0,0.0,4.57,2009-01-13 10:35:00,1009,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,15697.0,0.0,3.41,2008-09-10 10:34:00,1022,63.0,150.0,63.0,5,HYBLWF,N,N,N,FZ-W03,N,y,S,180
BLUE,15705.0,0.0,2.91,1997-05-01,1022,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W01,N,Y,S,30
BLUE,14897.0,0.0,4.06,2008-12-18 16:45:00,1009,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W01,Y,Y,S,365
BLUE,15760.0,0.0,3.44,2008-08-21 07:51:00,1022,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W01,N,Y,S,365
BLUE,18906.0,0.0,3.72,2008-11-14 09:18:00,1022,63.0,150.0,63.0,2,HYBLWF,N,N,N,FZ-W01,Y,N,S,180
ORANGE,19024.0,0.0,1.57,2009-10-13 09:41:00,1881,63.0,150.0,63.0,2,HYBLWF,N,N,N,FZ-W01,N,N,S,180
GREEN,13610.0,0.0,1.58,2008-12-22 10:34:00,1022,63.0,63.0,0.0,1,HYBLWF,N,N,N,FZ-W01,Y,y,S,180
BLUE,12741.0,0.0,3.73,1992-10-09,1022,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W03,Y,y,S,365
BLUE,11073.0,0.0,1.3,2007-11-21 09:09:00,1881,63.0,150.0,63.0,5A,HYBLWF,N,N,N,FZ-W03,N,Y,S,180
BLUE,10509.0,150.0,3.2,1999-02-19,1001,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-V05,N,N,C,365
BLUE,8364.0,0.0,1.2,1988-01-01,1012,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-C01,Y,N,B,365
BLUE,7305.0,0.0,1.2,2008-09-24 10:52:00,1022,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-C01,Y,N,B,365
,528054.0,150.0,6.0,1995-01-01,1012,63.0,150.0,63.0,CE8,HYBLWF,N,N,N,FZ-V03,N,N,C,21
BLUE,626154.0,150.0,3.12,2000-04-25,1117,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-C03,Y,Y,B,365
ORANGE,626170.0,150.0,3.28,1999-05-03,1022,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W03,Y,Y,S,365
BLUE,488647.0,0.0,2.8,2008-10-29 08:27:00,1001,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-C02,Y,y,B,365
,9876.0,150.0,2.2,1982-01-19,1012,63.0,63.0,0.0,PG8,HYBLWF,N,N,N,FZ-V03,Y,y,C,365
BLUE,528297.0,150.0,2.6,1987-01-01,1022,0.0,0.0,0.0,6,HYBLWF,N,N,N,FZ-V05,N,N,C,7
,528335.0,150.0,1.0,1999-12-19,1001,63.0,150.0,63.0,PG8,HYBLWF,N,N,N,FZ-V02,N,N,C,180
,528374.0,150.0,2.4,1999-12-19,1022,63.0,150.0,63.0,PG8,HYBLWF,N,N,N,FZ-V02,N,N,C,180
BLUE,482780.0,0.0,3.47,1999-01-01,1001,63.0,150.0,63.0,2,HYBLWF,N,N,N,FZ-W02,N,N,S,365
BLUE,482803.0,0.0,1.0,2009-01-07 08:41:00,1001,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W02,N,Y,S,365
BLUE,482811.0,0.0,1.22,1999-09-16,1012,63.0,150.0,63.0,2,HYBLWF,N,N,N,FZ-W02,Y,N,S,180
ORANGE,482824.0,0.0,8.74,1999-10-01,1022,63.0,150.0,63.0,2A,HYBLWF,N,N,N,FZ-W02,N,Y,S,90
BLUE,488702.0,0.0,2.5,2008-11-18 09:29:00,1001,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-C02,Y,N,B,365
BLUE,538363.0,150.0,1.0,1999-08-01,1001,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-C02,Y,N,B,365
BLUE,538473.0,150.0,1.0,2002-04-01,1001,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W03,N,Y,S,14
BLUE,526896.0,0.0,3.47,2008-09-10 23:00:00,1022,63.0,150.0,63.0,5,HYBLWF,N,N,N,FZ-W03,N,N,S,365
BLUE,526937.0,0.0,1.0,1999-04-22,1881,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W02,N,Y,S,180
BLUE,546243.0,150.0,1.3,1999-10-01,1001,63.0,150.0,63.0,5,HYBLWF,N,N,N,FZ-W03,N,N,S,3
BLUE,546369.0,150.0,1.0,2002-04-01,1022,63.0,150.0,63.0,5,HYBLWF,N,N,N,FZ-W03,Y,Y,S,14
,9189.0,150.0,4.0,1981-05-19,1022,63.0,63.0,0.0,CV12,HYBLWF,N,N,N,FZ-V01,N,N,C,365
GREEN,19939.0,0.0,1.54,1990-11-01,1022,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W04,N,N,S,180
BLUE,2963.0,0.0,3.6,2008-07-04 08:33:00,1022,63.0,150.0,63.0,5,HYBLWF,N,N,N,FZ-C03,N,N,B,365
BLUE,13894.0,0.0,1.58,2007-08-31 08:38:00,1022,63.0,150.0,63.0,2,HYBLWF,N,N,N,FZ-W02,N,Y,S,180
,538659.0,150.0,3.8,1998-01-01,1012,63.0,150.0,63.0,CV12,HYBLWF,N,N,N,FZ-V01,Y,N,C,365
,538661.0,150.0,3.0,1994-01-01,1009,63.0,150.0,63.0,CV12,HYBLWF,N,N,N,FZ-V01,Y,Y,C,90
,538708.0,150.0,1.2,2006-11-30,1001,63.0,150.0,63.0,PG8,HYBLWF,N,N,N,FZ-V02,N,N,C,365
BLUE,538923.0,150.0,3.0,2000-01-01,1001,63.0,150.0,63.0,5,HYBLWF,N,N,N,FZ-C02,Y,N,B,365
GREEN,547942.0,150.0,5.326,2001-12-01,1001,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-C02,N,Y,B,365
BLUE,549350.0,150.0,3.37,2001-08-01,1117,63.0,150.0,63.0,4A,HYBLWF,N,N,N,FZ-W03,Y,N,S,365
BLUE,2541.0,0.0,1.1,2002-10-01 09:26:00,1004,63.0,150.0,63.0,5,HYBLWF,N,N,N,FZ-C02,N,Y,B,365
BLUE,1889.0,0.0,1.4,2008-09-11 10:46:00,1012,63.0,63.0,0.0,6,HYBLWF,N,N,N,FZ-C03,N,Y,B,365
BLUE,2700.0,0.0,1.1,2008-06-13 17:35:00,1022,63.0,63.0,0.0,5,HYBLWF,N,N,N,FZ-C03,Y,N,B,365
GREEN,19941.0,0.0,1.31,2008-02-19 08:15:00,1022,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W03,N,y,S,365
GREEN,11237.0,0.0,0.93,2009-09-28 13:24:00,1001,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W02,N,y,S,180
BLUE,12953.0,0.0,3.61,2008-08-11 10:04:00,1022,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W04,N,Y,S,365
,526953.0,150.0,3.7,1992-01-01,1022,63.0,150.0,63.0,CV13,HYBLWF,N,N,N,FZ-V01,N,N,C,180
BLUE,488761.0,150.0,3.62,1998-07-09,1022,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W03,N,N,S,365
BLUE,549390.0,150.0,3.51,2001-07-01,1022,63.0,150.0,63.0,4A,HYBLWF,N,N,N,FZ-W03,Y,N,S,365
BLUE,2055.0,0.0,1.0,2008-06-18 13:19:00,1022,63.0,150.0,63.0,5,HYBLWF,N,N,N,FZ-C03,N,N,B,365
BLUE,488711.0,0.0,4.53,1998-10-01,1117,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,488720.0,0.0,4.22,1999-12-17,1001,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W02,N,Y,S,180
BLUE,488722.0,0.0,1.58,1999-12-17,1001,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W02,N,Y,S,180
BLUE,488725.0,0.0,3.5,1999-01-07,1001,63.0,150.0,63.0,5,HYBLWF,N,N,N,FZ-C03,Y,Y,B,365
,9272.0,150.0,7.8,1982-11-19,1022,63.0,150.0,63.0,CV12,HYBLWF,N,Y,N,FZ-V01,N,N,C,180
BLUE,10206.0,150.0,4.2,1993-01-01,1009,63.0,150.0,63.0,5B,HYBLWF,N,N,N,FZ-V05,N,N,C,180
,527861.0,150.0,2.6,1996-01-01,1012,63.0,150.0,63.0,CE8,HYBLWF,N,N,N,FZ-V03,Y,N,C,365
,527863.0,150.0,8.1,1996-01-01,1012,63.0,150.0,63.0,CE8,HYBLWF,N,N,N,FZ-V03,N,N,C,180
,527869.0,150.0,1.2,1996-01-01,1022,63.0,150.0,63.0,CE8,HYBLWF,N,N,N,FZ-V03,N,N,C,365
,531150.0,150.0,3.6,2001-07-01,1022,63.0,150.0,63.0,CE8,HYBLWF,N,N,N,FZ-V03,Y,N,C,365
,531170.0,150.0,3.2,2001-07-01,1022,63.0,150.0,63.0,CE8,HYBLWF,N,N,N,FZ-V03,Y,N,C,365
BLUE,10101.0,150.0,3.1,1972-09-19,1012,63.0,63.0,0.0,5B,HYBLWF,N,N,N,FZ-V05,N,N,C,365
,531442.0,150.0,4.4,2000-10-01,1012,63.0,150.0,63.0,CV13,HYBLWF,N,N,N,FZ-V01,N,N,C,365
,458312.0,150.0,3.0,1999-12-19,1022,63.0,150.0,63.0,PG9,HYBLWF,N,N,N,FZ-V02,N,N,C,120
BLUE,14478.0,0.0,3.48,1992-10-09,1022,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W03,N,N,S,365
GREEN,16145.0,0.0,1.37,2008-10-15 08:33:00,1022,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W03,Y,y,S,180
BLUE,488769.0,0.0,1.42,2008-09-19 07:53:00,1022,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W03,N,N,S,365
,9366.0,150.0,7.6,1995-04-19,1022,63.0,150.0,63.0,CT7,HYBLWF,N,N,N,FZ-V04,Y,N,C,14
,10130.0,150.0,5.1,1992-07-19,1022,63.0,150.0,63.0,CT7,HYBLWF,N,N,N,FZ-V04,N,N,C,7
,10554.0,150.0,2.1,1996-01-01,1881,63.0,150.0,63.0,CT7,HYBLWF,N,N,N,FZ-V04,Y,N,C,180
GREEN,9820.0,150.0,4.6,1991-07-19,1881,63.0,150.0,63.0,6,HYBLWF,N,Y,N,FZ-V04,N,N,C,60
BLUE,539505.0,150.0,2.92,2001-08-01,1001,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W03,N,y,S,365
BLUE,539627.0,150.0,3.65,2001-02-01,1001,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W03,N,N,S,365
BLUE,543649.0,150.0,1.79,2001-09-01,1881,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W01,N,N,S,180
BLUE,546449.0,150.0,2.0,2002-10-01,1022,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-C02,Y,N,B,180
ORANGE,10449.0,150.0,4.6,1986-03-19,1881,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-V05,Y,N,C,14
BLUE,536932.0,150.0,2.0,2001-09-17,1012,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-C03,N,N,B,365
BLUE,537133.0,150.0,1.09,2001-09-01,1881,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W03,N,N,S,365
BLUE,547989.0,150.0,5.134,2001-12-01,1001,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-C02,N,N,B,365
,10068.0,150.0,3.1,2008-05-28 17:13:00,1012,63.0,150.0,63.0,IN7,HYBLWF,N,N,N,FZ-V04,N,N,C,365
BLUE,538764.0,150.0,1.4,2003-01-01,1022,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-V05,N,N,C,365
BLUE,544042.0,150.0,1.42,1999-04-01,1117,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W03,N,Y,S,14
BLUE,544066.0,150.0,1.83,2000-04-01,1117,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W03,N,Y,S,14
BLUE,20109.0,0.0,3.46,2008-06-04 11:26:00,1022,63.0,63.0,0.0,2,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,550549.0,150.0,3.49,1985-08-22,1009.0,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W02,Y,Y,S,90
,548027.0,150.0,1.2,2004-02-01,1881.0,63.0,150.0,63.0,PG8,HYBLWF,N,N,N,FZ-V02,N,N,C,30
BLUE,631516.0,150.0,2.5,2001-09-01,1881.0,0.0,0.0,0.0,5,HYBLWF,N,N,N,FZ-C02,N,N,B,365
BLUE,691019.0,150.0,3.3,2004-08-01,1012.0,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W03,N,Y,S,365
BLUE,630448.0,150.0,2.61,1999-12-01,1001.0,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W04,N,y,S,3
BLUE,630449.0,150.0,1.0,2000-02-01,1001.0,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W04,N,Y,S,3
BLUE,685998.0,150.0,2.0,2004-11-18,1881.0,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-C01,N,N,B,365
BLUE,701911.0,150.0,2.452,2005-12-01,1001.0,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-C02,Y,N,B,365
BLUE,639289.0,150.0,3.495,2000-06-01,1117.0,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-C02,N,N,B,365
BLUE,704448.0,150.0,2.0,2001-09-01,1001.0,63.0,150.0,63.0,5,HYBLWF,N,N,N,FZ-C02,N,N,B,365
BLUE,698930.0,150.0,2.0,2006-02-01,1881.0,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-C02,Y,Y,B,180
BLUE,676140.0,150.0,1.0,2001-01-01,1012.0,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-C02,Y,N,B,120
BLUE,671725.0,150.0,2.452,2005-07-01,1022.0,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-C02,Y,Y,B,365
BLUE,631393.0,150.0,1.349,2000-12-01,1001.0,63.0,150.0,63.0,5,HYBLWF,N,N,N,FZ-C02,Y,Y,B,365
BLUE,649121.0,150.0,2.896,2004-09-02,1881.0,0.0,0.0,0.0,6,HYBLWF,N,N,N,FZ-C01,Y,N,B,365
BLUE,668027.0,150.0,2.466,2004-10-01,1012.0,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-C01,N,y,B,365
BLUE,546968.0,150.0,3.6,2002-12-01,1022.0,63.0,150.0,63.0,5,HYBLWF,N,N,N,FZ-W03,Y,N,S,365
BLUE,482875.0,0.0,3.27,2008-07-07 11:05:00,1012.0,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W03,Y,y,S,180
GREEN,672446.0,150.0,3.7,1999-08-01,1001.0,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-C03,Y,Y,B,365
BLUE,682924.0,150.0,3.72,2004-09-13,1022.0,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,686734.0,150.0,3.62,2004-10-01,1117.0,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W02,N,y,S,180
BLUE,631253.0,150.0,2.305,2000-12-01,1881.0,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-C02,Y,N,B,365
BLUE,686982.0,150.0,9.7,1999-06-01,1001.0,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,689078.0,150.0,1.8,2001-05-01,1001.0,63.0,150.0,63.0,5,HYBLWF,N,N,N,FZ-W04,Y,Y,S,120
BLUE,697887.0,150.0,5.8,2002-02-01,1012.0,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W02,N,Y,S,180
BLUE,632385.0,150.0,3.198,2001-04-01,1001.0,63.0,150.0,63.0,5,HYBLWF,N,N,N,FZ-C02,Y,y,B,365
BLUE,7195.0,0.0,1.0,2008-06-24 07:18:00,1012.0,63.0,63.0,0.0,5D,HYBLWF,N,N,N,FZ-C03,Y,N,B,14
BLUE,12318.0,0.0,3.8,1988-01-01,1022.0,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W02,N,y,S,180
BLUE,12423.0,0.0,4.16,1987-05-21,1009.0,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,705327.0,150.0,2.005,2004-10-01,1881.0,63.0,150.0,63.0,5A,HYBLWF,N,N,N,FZ-W03,N,y,S,30
GREEN,705342.0,150.0,1.26,2004-08-01,1029.0,63.0,150.0,63.0,3,HYBLWF,N,N,N,FZ-W01,N,y,S,365
BLUE,705458.0,150.0,3.1,2006-03-01,1117.0,63.0,150.0,63.0,2,HYBLWF,N,N,N,FZ-W02,N,y,S,180
ORANGE,702185.0,150.0,1.4,2006-07-01,1022.0,0.0,0.0,0.0,4,HYBLWF,N,N,N,FZ-C03,N,N,B,365
BLUE,687605.0,150.0,1.0,1998-02-01,1023.0,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W02,N,Y,S,120
BLUE,687680.0,150.0,3.14,2000-01-06,1001.0,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W02,N,Y,S,180
GREEN,682524.0,150.0,2.2,2005-09-01,1117.0,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-C01,Y,N,B,365
BLUE,536050.0,150.0,4.6,2002-05-01,1881.0,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W04,Y,N,S,90
BLUE,536191.0,150.0,1.3,2002-07-20,1022.0,63.0,150.0,63.0,5,HYBLWF,N,N,N,FZ-C03,N,N,B,365
BLUE,536200.0,150.0,2.4,2002-07-20,1022.0,63.0,150.0,63.0,5,HYBLWF,N,N,N,FZ-C03,N,N,B,365
GREEN,706607.0,150.0,1.6,2001-06-01,1012.0,63.0,150.0,63.0,5,HYBLWF,N,N,N,FZ-C02,N,Y,B,7
GREEN,706652.0,150.0,1.0,2001-06-01,1012.0,63.0,150.0,63.0,5,HYBLWF,N,N,N,FZ-C01,N,N,B,365
BLUE,630446.0,150.0,1.5,1998-06-01,1001.0,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-C02,Y,N,B,365
BLUE,688232.0,150.0,1.0,2003-05-06,1022.0,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-V04,Y,N,C,30
BLUE,688319.0,150.0,5.39,1999-06-01,1001.0,63.0,150.0,63.0,1,HYBLWF,N,N,N,FZ-W02,Y,N,S,180
,689386.0,150.0,1.0,2002-12-01,1001.0,63.0,150.0,63.0,PG8,HYBLWF,N,N,N,FZ-V02,Y,N,C,365
BLUE,689498.0,150.0,3.362,1998-07-01,1001.0,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-C02,Y,N,B,365
BLUE,536318.0,150.0,4.5,2001-04-01,1001.0,63.0,150.0,63.0,5,HYBLWF,N,N,N,FZ-C03,N,Y,B,365
GREEN,536372.0,150.0,2.7,2001-09-18,1022.0,63.0,150.0,63.0,4,HYBLWF,N,N,N,FZ-W04,N,Y,S,180
,9797.0,150.0,4.5,1996-10-19,1009.0,63.0,150.0,63.0,IN8,HYBLWF,N,N,N,FZ-V04,Y,Y,C,90
BLUE,547278.0,150.0,2.3,2001-05-01,1001.0,63.0,150.0,63.0,7,HYBLWF,N,N,N,FZ-V04,N,N,B,180
BLUE,547304.0,150.0,2.2,2001-05-01,1001.0,63.0,150.0,63.0,7,HYBLWF,N,N,N,FZ-V04,N,N,B,180
GREEN,547318.0,150.0,1.9,2001-08-16,1001.0,63.0,150.0,63.0,7,HYBLWF,N,N,N,FZ-V04,N,N,B,365
BLUE,547388.0,150.0,3.2,2000-07-01,1001.0,63.0,150.0,63.0,7,HYBLWF,N,N,N,FZ-V04,N,N,B,365
BLUE,547475.0,150.0,3.992,2002-02-01,1001.0,63.0,150.0,63.0,6,HYBLWF,N,N,N,FZ-C02,Y,N,B,365
